3029,3,200.0000,20,0.000000000E+000
3029,8,280.0000,30,0.000000000E+000
3029,12,210.0000,20,0.000000000E+000
3029,31,380.0000,10,0.000000000E+000
3029,45,190.0000,10,0.000000000E+000
3029,60,300.0000,20,0.000000000E+000
3029,61,120.0000,20,0.000000000E+000
3029,73,200.0000,30,0.000000000E+000
1037,60,300.0000,30,0.000000000E+000
1037,65,280.0000,50,0.000000000E+000
1037,68,300.0000,50,0.000000000E+000
1037,104,250.0000,50,0.000000000E+000
1037,110,230.0000,50,0.000000000E+000
1037,114,210.0000,50,0.000000000E+000
2046,47,180.0000,30,0.000000000E+000
2046,48,220.0000,40,0.000000000E+000
2046,50,220.0000,40,0.000000000E+000
2046,81,190.0000,50,0.000000000E+000
2046,101,220.0000,30,0.000000000E+000
2046,123,100.0000,100,0.000000000E+000
2082,32,1200.0000,30,0.000000000E+000
2082,45,190.0000,10,0.000000000E+000
2082,48,220.0000,40,0.000000000E+000
2082,97,280.0000,50,0.000000000E+000
2082,112,210.0000,30,0.000000000E+000
2082,123,100.0000,100,0.000000000E+000
2096,38,180.0000,30,0.000000000E+000
2096,48,220.0000,40,0.000000000E+000
2096,64,280.0000,30,0.000000000E+000
2096,97,280.0000,30,0.000000000E+000
2096,112,210.0000,30,0.000000000E+000
2096,123,100.0000,50,0.000000000E+000
3001,1,200.0000,100,0.000000000E+000
3001,2,200.0000,200,0.000000000E+000
3001,3,200.0000,100,0.000000000E+000
3001,4,200.0000,100,0.000000000E+000
3001,10,250.0000,300,0.000000000E+000
3001,15,200.0000,20,0.000000000E+000
3001,30,500.0000,10,0.000000000E+000
3001,48,220.0000,10,0.000000000E+000
3001,49,220.0000,10,0.000000000E+000
3001,50,220.0000,10,0.000000000E+000
3011,8,280.0000,10,0.000000000E+000
3011,9,300.0000,10,0.000000000E+000
3011,10,250.0000,10,0.000000000E+000
3011,21,2800.0000,5,0.000000000E+000
3011,22,2800.0000,5,0.000000000E+000
3011,30,500.0000,10,0.000000000E+000
3011,31,380.0000,30,0.000000000E+000
3011,36,200.0000,10,0.000000000E+000
3011,38,180.0000,10,0.000000000E+000
3011,39,180.0000,30,0.000000000E+000
3013,5,190.0000,30,0.000000000E+000
3013,6,190.0000,30,0.000000000E+000
3013,7,190.0000,20,0.000000000E+000
3013,13,2800.0000,5,0.000000000E+000
3013,15,200.0000,10,0.000000000E+000
3013,18,200.0000,5,0.000000000E+000
3013,21,2800.0000,3,0.000000000E+000
3013,22,2800.0000,3,0.000000000E+000
3013,23,120.0000,30,0.000000000E+000
3013,25,180.0000,30,0.000000000E+000
3017,4,200.0000,20,0.000000000E+000
3017,18,200.0000,20,0.000000000E+000
3017,25,180.0000,30,0.000000000E+000
3017,37,180.0000,20,0.000000000E+000
3017,46,250.0000,30,0.000000000E+000
3017,51,180.0000,30,0.000000000E+000
3017,65,280.0000,10,0.000000000E+000
3017,76,1300.0000,10,0.000000000E+000
3050,9,300.0000,50,0.000000000E+000
3050,11,2600.0000,30,0.000000000E+000
3050,20,320.0000,30,0.000000000E+000
3050,62,120.0000,30,0.000000000E+000
3050,67,270.0000,30,0.000000000E+000
3050,68,300.0000,20,0.000000000E+000
3050,73,200.0000,30,0.000000000E+000
3050,79,1000.0000,10,0.000000000E+000
3050,80,160.0000,20,0.000000000E+000
3064,11,2600.0000,10,0.000000000E+000
3064,12,210.0000,50,0.000000000E+000
3064,20,320.0000,30,0.000000000E+000
3064,33,420.0000,5,0.000000000E+000
3064,46,250.0000,50,0.000000000E+000
3064,48,220.0000,50,0.000000000E+000
3064,54,3200.0000,10,0.000000000E+000
3064,59,5300.0000,5,0.000000000E+000
3064,73,200.0000,20,0.000000000E+000
3064,78,1500.0000,10,0.000000000E+000
1002,20,320.0000,30,0.000000000E+000
1002,30,500.0000,40,0.000000000E+000
1002,40,300.0000,50,0.000000000E+000
1002,91,120.0000,30,0.000000000E+000
1002,92,120.0000,30,0.000000000E+000
1002,94,120.0000,30,0.000000000E+000
1055,38,180.0000,50,0.000000000E+000
1055,46,250.0000,50,0.000000000E+000
1055,48,220.0000,50,0.000000000E+000
1055,107,280.0000,30,0.000000000E+000
1055,108,200.0000,50,0.000000000E+000
1055,109,180.0000,50,0.000000000E+000
1078,36,200.0000,10,0.000000000E+000
1078,43,450.0000,30,0.000000000E+000
1078,45,190.0000,50,0.000000000E+000
1078,90,280.0000,50,0.000000000E+000
1078,93,350.0000,100,0.000000000E+000
1078,104,250.0000,50,0.000000000E+000
1088,13,2800.0000,30,0.000000000E+000
1088,14,250.0000,50,0.000000000E+000
1088,15,200.0000,30,0.000000000E+000
1088,98,280.0000,50,0.000000000E+000
1088,99,180.0000,100,0.000000000E+000
1088,107,280.0000,50,0.000000000E+000
3007,1,200.0000,30,0.000000000E+000
3007,2,200.0000,30,0.000000000E+000
3007,3,200.0000,30,0.000000000E+000
3007,4,200.0000,30,0.000000000E+000
3007,21,2800.0000,10,0.000000000E+000
3007,22,2800.0000,10,0.000000000E+000
3007,43,450.0000,30,0.000000000E+000
3007,46,250.0000,30,0.000000000E+000
3007,47,180.0000,10,0.000000000E+000
3007,48,220.0000,40,0.000000000E+000
1025,61,120.0000,30,0.000000000E+000
1025,63,230.0000,30,0.000000000E+000
1025,75,1300.0000,10,0.000000000E+000
1025,86,200.0000,50,0.000000000E+000
1025,95,380.0000,50,0.000000000E+000
1025,96,420.0000,30,0.000000000E+000
1045,5,190.0000,100,0.000000000E+000
1045,35,180.0000,30,0.000000000E+000
1045,48,220.0000,50,0.000000000E+000
1045,82,190.0000,30,0.000000000E+000
1045,87,100.0000,30,0.000000000E+000
1045,123,100.0000,30,0.000000000E+000
1058,69,210.0000,50,0.000000000E+000
1058,70,210.0000,50,0.000000000E+000
1058,97,280.0000,30,0.000000000E+000
1058,101,220.0000,50,0.000000000E+000
1058,123,100.0000,50,0.000000000E+000
1082,16,290.0000,50,0.000000000E+000
1082,17,290.0000,50,0.000000000E+000
1082,95,380.0000,50,0.000000000E+000
1082,101,220.0000,100,0.000000000E+000
1082,120,180.0000,100,0.000000000E+000
1112,8,280.0000,50,0.000000000E+000
1112,67,270.0000,50,0.000000000E+000
1112,68,300.0000,50,0.000000000E+000
1112,81,190.0000,50,0.000000000E+000
1112,103,500.0000,100,0.000000000E+000
1112,105,1500.0000,30,0.000000000E+000
2016,38,180.0000,20,0.000000000E+000
2016,39,180.0000,20,0.000000000E+000
2016,82,190.0000,30,0.000000000E+000
2016,112,210.0000,30,0.000000000E+000
2016,123,100.0000,50,0.000000000E+000
3023,1,200.0000,30,0.000000000E+000
3023,2,200.0000,30,0.000000000E+000
3023,8,280.0000,40,0.000000000E+000
3023,9,300.0000,50,0.000000000E+000
3023,10,250.0000,50,0.000000000E+000
3023,11,2600.0000,10,0.000000000E+000
3023,12,210.0000,40,0.000000000E+000
3023,18,200.0000,20,0.000000000E+000
3023,21,2800.0000,30,0.000000000E+000
3023,23,120.0000,50,0.000000000E+000
1040,36,200.0000,10,0.000000000E+000
1040,46,250.0000,30,0.000000000E+000
1040,58,160.0000,30,0.000000000E+000
1040,89,210.0000,30,0.000000000E+000
1040,90,280.0000,30,0.000000000E+000
1040,115,280.0000,50,0.000000000E+000
1046,8,280.0000,100,0.000000000E+000
1046,65,280.0000,50,0.000000000E+000
1046,68,300.0000,50,0.000000000E+000
1046,81,190.0000,50,0.000000000E+000
1046,84,200.0000,30,0.000000000E+000
1046,115,280.0000,50,0.000000000E+000
1050,4,200.0000,50,0.000000000E+000
1050,22,2800.0000,10,0.000000000E+000
1050,39,180.0000,100,0.000000000E+000
1050,98,280.0000,50,0.000000000E+000
1050,102,140.0000,50,0.000000000E+000
1050,106,250.0000,40,0.000000000E+000
2025,38,180.0000,30,0.000000000E+000
2025,39,180.0000,30,0.000000000E+000
2025,99,180.0000,50,0.000000000E+000
2025,107,280.0000,50,0.000000000E+000
2025,108,200.0000,100,0.000000000E+000
2050,28,500.0000,30,0.000000000E+000
2050,29,500.0000,30,0.000000000E+000
2050,30,500.0000,30,0.000000000E+000
2050,104,250.0000,100,0.000000000E+000
2050,106,250.0000,50,0.000000000E+000
2050,107,280.0000,30,0.000000000E+000
2091,55,6000.0000,10,0.000000000E+000
2091,58,160.0000,40,0.000000000E+000
2091,91,120.0000,30,0.000000000E+000
2091,92,120.0000,30,0.000000000E+000
2091,104,250.0000,50,0.000000000E+000
3004,1,200.0000,50,0.000000000E+000
3004,10,250.0000,50,0.000000000E+000
3004,11,2600.0000,20,0.000000000E+000
3004,23,120.0000,30,0.000000000E+000
3004,33,420.0000,10,0.000000000E+000
3004,43,450.0000,10,0.000000000E+000
3004,45,190.0000,30,0.000000000E+000
3004,53,5400.0000,5,0.000000000E+000
3004,58,160.0000,30,0.000000000E+000
3004,77,2800.0000,5,0.000000000E+000
1029,70,210.0000,50,0.000000000E+000
1029,78,1500.0000,10,0.000000000E+000
1029,80,160.0000,50,0.000000000E+000
1029,91,120.0000,50,0.000000000E+000
1029,92,120.0000,50,0.000000000E+000
1029,114,210.0000,50,0.000000000E+000
1114,20,320.0000,10,0.000000000E+000
1114,44,210.0000,30,0.000000000E+000
1114,50,220.0000,50,0.000000000E+000
1114,82,190.0000,50,0.000000000E+000
1114,97,280.0000,50,0.000000000E+000
1114,103,500.0000,100,0.000000000E+000
2032,8,280.0000,30,0.000000000E+000
2032,10,250.0000,30,0.000000000E+000
2032,84,200.0000,30,0.000000000E+000
2032,114,210.0000,50,0.000000000E+000
2032,118,500.0000,30,0.000000000E+000
2063,16,290.0000,50,0.000000000E+000
2063,17,290.0000,50,0.000000000E+000
2063,18,200.0000,30,0.000000000E+000
2063,100,180.0000,50,0.000000000E+000
2063,101,220.0000,50,0.000000000E+000
2063,106,250.0000,50,0.000000000E+000
3033,1,200.0000,10,0.000000000E+000
3033,2,200.0000,10,0.000000000E+000
3033,3,200.0000,10,0.000000000E+000
3033,4,200.0000,10,0.000000000E+000
3033,5,190.0000,30,0.000000000E+000
3033,6,190.0000,30,0.000000000E+000
3033,7,190.0000,30,0.000000000E+000
3033,13,2800.0000,50,0.000000000E+000
3033,23,120.0000,50,0.000000000E+000
3033,40,300.0000,50,0.000000000E+000
1048,72,4400.0000,30,0.000000000E+000
1048,74,250.0000,50,0.000000000E+000
1048,77,2800.0000,10,0.000000000E+000
1048,114,210.0000,30,0.000000000E+000
1048,118,500.0000,40,0.000000000E+000
1048,122,1000.0000,50,0.000000000E+000
3024,1,200.0000,30,0.000000000E+000
3024,2,200.0000,30,0.000000000E+000
3024,5,190.0000,30,0.000000000E+000
3024,7,190.0000,30,0.000000000E+000
3024,23,120.0000,50,0.000000000E+000
3024,28,500.0000,10,0.000000000E+000
3024,30,500.0000,30,0.000000000E+000
3024,49,220.0000,50,0.000000000E+000
3024,69,210.0000,50,0.000000000E+000
3024,70,210.0000,50,0.000000000E+000
1077,40,300.0000,100,0.000000000E+000
1077,71,1800.0000,50,0.000000000E+000
1077,80,160.0000,100,0.000000000E+000
1077,93,350.0000,120,0.000000000E+000
1077,94,120.0000,100,0.000000000E+000
1077,95,380.0000,80,0.000000000E+000
1117,66,260.0000,50,0.000000000E+000
1117,67,270.0000,50,0.000000000E+000
1117,100,180.0000,30,0.000000000E+000
1117,101,220.0000,50,0.000000000E+000
1117,102,140.0000,100,0.000000000E+000
2021,20,320.0000,10,0.000000000E+000
2021,22,2800.0000,5,0.000000000E+000
2021,86,200.0000,50,0.000000000E+000
2021,109,180.0000,30,0.000000000E+000
2021,116,230.0000,50,0.000000000E+000
3014,57,160.0000,40,0.000000000E+000
3014,58,160.0000,40,0.000000000E+000
3014,59,5300.0000,10,0.000000000E+000
3014,60,300.0000,40,0.000000000E+000
3014,63,230.0000,20,0.000000000E+000
3014,64,280.0000,20,0.000000000E+000
3014,65,280.0000,20,0.000000000E+000
3014,66,260.0000,20,0.000000000E+000
3014,67,270.0000,20,0.000000000E+000
3014,68,300.0000,20,0.000000000E+000
3020,6,190.0000,50,0.000000000E+000
3020,10,250.0000,50,0.000000000E+000
3020,18,200.0000,30,0.000000000E+000
3020,19,50.0000,100,0.000000000E+000
3020,29,500.0000,30,0.000000000E+000
3020,30,500.0000,30,0.000000000E+000
3020,71,1800.0000,20,0.000000000E+000
3020,74,250.0000,50,0.000000000E+000
3020,75,1300.0000,30,0.000000000E+000
3020,76,1300.0000,30,0.000000000E+000
2026,9,300.0000,20,0.000000000E+000
2026,80,160.0000,30,0.000000000E+000
2026,86,200.0000,50,0.000000000E+000
2026,89,210.0000,30,0.000000000E+000
2026,94,120.0000,50,0.000000000E+000
2112,38,180.0000,40,0.000000000E+000
2112,39,180.0000,40,0.000000000E+000
2112,40,300.0000,30,0.000000000E+000
2112,81,190.0000,50,0.000000000E+000
2112,87,100.0000,30,0.000000000E+000
2112,97,280.0000,30,0.000000000E+000
1005,43,450.0000,30,0.000000000E+000
1005,45,190.0000,30,0.000000000E+000
1005,51,180.0000,50,0.000000000E+000
1005,103,500.0000,50,0.000000000E+000
1005,104,250.0000,30,0.000000000E+000
1005,116,230.0000,50,0.000000000E+000
1023,10,250.0000,100,0.000000000E+000
1023,38,180.0000,50,0.000000000E+000
1023,40,300.0000,50,0.000000000E+000
1023,87,100.0000,30,0.000000000E+000
1023,88,100.0000,30,0.000000000E+000
1023,123,100.0000,50,0.000000000E+000
1071,19,50.0000,100,0.000000000E+000
1071,31,380.0000,10,0.000000000E+000
1071,68,300.0000,50,0.000000000E+000
1071,90,280.0000,30,0.000000000E+000
1071,97,280.0000,50,0.000000000E+000
1071,112,210.0000,30,0.000000000E+000
2041,41,450.0000,50,0.000000000E+000
2041,42,450.0000,50,0.000000000E+000
2041,81,190.0000,100,0.000000000E+000
2041,82,190.0000,100,0.000000000E+000
2041,120,180.0000,100,0.000000000E+000
2097,44,210.0000,50,0.000000000E+000
2097,45,190.0000,50,0.000000000E+000
2097,90,280.0000,50,0.000000000E+000
2097,100,180.0000,30,0.000000000E+000
2097,101,220.0000,40,0.000000000E+000
2107,28,500.0000,30,0.000000000E+000
2107,42,450.0000,10,0.000000000E+000
2107,44,210.0000,30,0.000000000E+000
2107,97,280.0000,50,0.000000000E+000
2107,112,210.0000,50,0.000000000E+000
2107,123,100.0000,50,0.000000000E+000
3034,26,160.0000,50,0.000000000E+000
3034,27,160.0000,50,0.000000000E+000
3034,28,500.0000,20,0.000000000E+000
3034,29,500.0000,20,0.000000000E+000
3034,30,500.0000,20,0.000000000E+000
3034,35,180.0000,30,0.000000000E+000
3034,36,200.0000,30,0.000000000E+000
3034,37,180.0000,30,0.000000000E+000
3034,38,180.0000,30,0.000000000E+000
3034,39,180.0000,30,0.000000000E+000
